CODESTUDIANTE,ESTP_FECHAINGRESO,CREDITOSAPROBADOS,UBICACION_SEMESTRAL,PROMEDIO_GENERAL,PROGRAMA,JORNADA,GENERO,FECHA_NACIMIENTO,CODIGOCIUDADR,CIUDADRESIDENCIA,ESTRATO,TIENE_SISBEN,INFE_VIVECONFAMILIA,INFE_SITUACIONPADRES,INFE_NUMEROFAMILIARES,INFE_NUMEROHERMANOS,INFE_POSICIONENHERMANOS,INFE_NUMMIEMBROSTRABAJA
111170,14/12/2018 2:08:01 p. m.,90,6,"3,73",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,16/05/2001 12:00:00 a. m.,68276,FLORIDABLANCA,3,0,1,VIVOS Y SEPARADOS,3,2,3,1
111169,14/12/2018 2:08:01 p. m.,103,6,"4,07",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,3/09/2001 12:00:00 a. m.,68276,FLORIDABLANCA,2,1,1,VIVOS Y CONVIVEN,4,3,2,1
111172,14/12/2018 2:29:07 p. m.,103,6,"4,04",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,10/10/1999 12:00:00 a. m.,68307,GIRON,1,1,1,VIVOS Y SEPARADOS,5,3,4,4
111173,14/12/2018 2:29:07 p. m.,68,4,"3,18",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,F,24/04/2001 12:00:00 a. m.,68001,BUCARAMANGA,2,1,1,VIVOS Y SEPARADOS,3,1,2,1
111174,14/12/2018 2:29:07 p. m.,10,1,"3,7",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,30/04/1997 12:00:00 a. m.,68547,PIEDECUESTA,3,0,1,VIVOS Y CONVIVEN,5,2,3,2
111201,17/12/2018 4:02:25 p. m.,45,3,"3,39",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,14/11/2001 12:00:00 a. m.,68307,GIRON,2,0,1,VIVOS Y SEPARADOS,3,2,3,3
111203,17/12/2018 4:02:25 p. m.,103,6,"4,3",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,4/04/2002 12:00:00 a. m.,68547,PIEDECUESTA,2,1,1,VIVOS Y CONVIVEN,5,2,3,2
148003,17/12/2018 4:02:25 p. m.,39,2,"3,36",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,14/11/2001 12:00:00 a. m.,68307,GIRON,2,0,1,VIVOS Y SEPARADOS,3,2,3,3
111202,17/12/2018 4:02:25 p. m.,103,6,"4,36",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,30/12/2001 12:00:00 a. m.,68001,BUCARAMANGA,3,1,0,VIVOS Y CONVIVEN,6,4,4,4
111204,17/12/2018 4:35:33 p. m.,36,2,"4,46",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,23/02/1994 12:00:00 a. m.,68162,CERRITO,2,1,1,VIVOS Y SEPARADOS,4,1,1,3
111205,17/12/2018 4:35:34 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,22/05/1992 12:00:00 a. m.,68001,BUCARAMANGA,3,0,1,MADRE VIVA - PADRE DIFUNTO,7,3,3,4
111293,18/12/2018 3:54:26 p. m.,2,1,"1,71",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,27/08/2001 12:00:00 a. m.,68001,BUCARAMANGA,2,1,1,VIVOS Y CONVIVEN,5,2,1,2
111292,18/12/2018 3:54:26 p. m.,97,6,"3,83",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,27/01/2002 12:00:00 a. m.,68264,ENCINO,2,1,1,VIVOS Y CONVIVEN,5,2,3,2
111296,18/12/2018 4:01:58 p. m.,77,5,"3,89",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,13/07/1999 12:00:00 a. m.,68001,BUCARAMANGA,3,0,0,,,,,
111294,18/12/2018 4:01:58 p. m.,16,1,"3,49",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,24/01/1995 12:00:00 a. m.,68276,FLORIDABLANCA,1,0,0,VIVOS Y SEPARADOS,,1,1,
111295,18/12/2018 4:01:58 p. m.,6,1,"2,64",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,24/12/1998 12:00:00 a. m.,68307,GIRON,1,1,0,VIVOS Y CONVIVEN,5,3,2,1
111317,19/12/2018 10:33:39 a. m.,19,2,"3,38",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,20/03/1996 12:00:00 a. m.,68001,BUCARAMANGA,1,1,1,VIVOS Y SEPARADOS,6,3,2,2
111367,20/12/2018 11:37:54 a. m.,103,6,"3,48",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,24/12/1999 12:00:00 a. m.,68001,BUCARAMANGA,2,1,0,VIVOS Y CONVIVEN,4,1,1,1
111364,20/12/2018 11:37:54 a. m.,103,6,"4,09",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,13/03/2002 12:00:00 a. m.,68276,FLORIDABLANCA,1,1,1,VIVOS Y CONVIVEN,4,1,1,2
111365,20/12/2018 11:37:54 a. m.,16,1,"4,14",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,4/10/2000 12:00:00 a. m.,68079,BARICHARA,2,1,1,VIVOS Y CONVIVEN,5,2,3,3
111366,20/12/2018 11:37:54 a. m.,103,6,"3,69",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,23/02/2002 12:00:00 a. m.,68276,FLORIDABLANCA,2,1,0,,,,,
111368,20/12/2018 11:45:11 a. m.,0,0,1,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,18/07/1995 12:00:00 a. m.,68547,PIEDECUESTA,3,1,0,VIVOS Y CONVIVEN,4,1,1,1
111405,21/12/2018 1:32:33 p. m.,103,6,"3,58",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,29/10/2002 12:00:00 a. m.,68001,BUCARAMANGA,3,0,0,,,,,
111439,26/12/2018 10:37:12 a. m.,4,1,"2,2",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,11/01/2002 12:00:00 a. m.,68001,BUCARAMANGA,1,1,1,VIVOS Y CONVIVEN,3,0,0,2
111440,26/12/2018 10:37:12 a. m.,0,0,"0,1",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,F,16/08/1997 12:00:00 a. m.,68276,FLORIDABLANCA,3,1,1,VIVOS Y CONVIVEN,4,1,1,1
111438,26/12/2018 10:37:12 a. m.,103,6,"4,24",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,5/06/2001 12:00:00 a. m.,68266,ENCISO,1,1,1,MADRE VIVA - PADRE DIFUNTO,4,3,3,1
111500,27/12/2018 10:30:05 a. m.,103,6,"3,87",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,3/03/2001 12:00:00 a. m.,68276,FLORIDABLANCA,3,0,1,VIVOS Y CONVIVEN,4,1,2,2
111501,27/12/2018 10:33:22 a. m.,24,2,"3,56",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,F,30/08/1995 12:00:00 a. m.,68001,BUCARAMANGA,2,1,0,,,,,
111514,27/12/2018 4:28:03 p. m.,2,1,"1,95",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,19/02/1996 12:00:00 a. m.,68547,PIEDECUESTA,3,1,1,VIVOS Y CONVIVEN,2,3,4,1
111515,27/12/2018 4:28:03 p. m.,18,2,"4,02",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,22/10/1993 12:00:00 a. m.,68001,BUCARAMANGA,2,0,0,,,,,
111546,28/12/2018 11:03:07 a. m.,12,1,"2,22",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,8/07/2001 12:00:00 a. m.,68001,BUCARAMANGA,4,0,1,VIVOS Y SEPARADOS,2,1,1,1
111549,28/12/2018 11:25:49 a. m.,103,6,"3,89",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,6/07/1997 12:00:00 a. m.,68547,PIEDECUESTA,2,1,1,VIVOS Y CONVIVEN,4,1,1,3
111607,2/01/2019 10:46:23 a. m.,43,3,"4,1",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,F,11/03/2001 12:00:00 a. m.,68547,PIEDECUESTA,1,0,1,VIVOS Y SEPARADOS,5,2,3,4
111608,2/01/2019 10:46:37 a. m.,0,0,"1,64",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,27/01/1997 12:00:00 a. m.,68001,BUCARAMANGA,2,0,0,VIVOS Y CONVIVEN,3,0,1,1
111679,3/01/2019 10:40:29 a. m.,93,6,"3,51",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,5/01/2001 12:00:00 a. m.,68276,FLORIDABLANCA,,0,0,,,,,
111688,4/01/2019 9:42:50 a. m.,29,2,"3,51",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,6/02/2002 12:00:00 a. m.,20295,GAMARRA,2,1,1,VIVOS Y CONVIVEN,5,3,1,2
111687,4/01/2019 9:42:50 a. m.,84,5,"3,64",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,16/05/2001 12:00:00 a. m.,20710,SAN ALBERTO,1,0,1,VIVOS Y CONVIVEN,4,1,1,1
111744,8/01/2019 3:06:52 p. m.,103,6,"4,06",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,19/05/2002 12:00:00 a. m.,13688,SANTA ROSA DEL SUR,1,1,1,VIVOS Y CONVIVEN,6,4,3,2
111746,8/01/2019 3:06:52 p. m.,103,6,"4,05",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,21/12/2001 12:00:00 a. m.,68547,PIEDECUESTA,2,1,1,VIVOS Y CONVIVEN,5,1,1,2
111745,8/01/2019 3:06:52 p. m.,103,6,"3,57",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,5/09/2001 12:00:00 a. m.,68001,BUCARAMANGA,1,0,1,VIVOS Y CONVIVEN,6,4,4,2
111743,8/01/2019 3:06:52 p. m.,16,1,"3,79",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,14/07/2002 12:00:00 a. m.,68575,PUERTO WILCHES,2,1,1,VIVOS Y SEPARADOS,3,1,1,1
111747,8/01/2019 3:12:49 p. m.,92,6,"3,27",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,4/05/2000 12:00:00 a. m.,68001,BUCARAMANGA,2,1,0,MADRE VIVA - PADRE DIFUNTO,1,3,2,1
111780,9/01/2019 4:35:49 p. m.,81,5,"3,54",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,16/01/2002 12:00:00 a. m.,68001,BUCARAMANGA,2,0,1,VIVOS Y SEPARADOS,2,2,2,1
111781,9/01/2019 4:35:50 p. m.,0,0,"0,08",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,10/02/2001 12:00:00 a. m.,68001,BUCARAMANGA,3,1,1,VIVOS Y CONVIVEN,4,2,1,2
111782,9/01/2019 4:36:19 p. m.,103,6,"4,43",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,4/10/1992 12:00:00 a. m.,68001,BUCARAMANGA,3,0,1,VIVOS Y CONVIVEN,3,3,4,2
111783,9/01/2019 4:36:19 p. m.,84,5,"3,76",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,12/11/2001 12:00:00 a. m.,68001,BUCARAMANGA,1,1,1,VIVOS Y SEPARADOS,4,1,2,2
111882,10/01/2019 1:24:00 p. m.,103,6,"3,73",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,10/04/2002 12:00:00 a. m.,68001,BUCARAMANGA,1,1,1,VIVOS Y SEPARADOS,3,9,8,1
111884,10/01/2019 1:27:40 p. m.,103,6,"3,64",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,18/05/2002 12:00:00 a. m.,68001,BUCARAMANGA,3,0,1,VIVOS Y CONVIVEN,4,1,2,3
111883,10/01/2019 1:27:40 p. m.,0,0,"1,16",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,5/04/2001 12:00:00 a. m.,68276,FLORIDABLANCA,3,1,1,VIVOS Y CONVIVEN,7,4,2,2
111921,10/01/2019 4:33:14 p. m.,54,3,"3,78",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,6/03/2001 12:00:00 a. m.,68547,PIEDECUESTA,1,0,1,VIVOS Y CONVIVEN,7,4,5,4
111922,10/01/2019 4:33:14 p. m.,6,1,"2,44",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,26/04/2000 12:00:00 a. m.,68001,BUCARAMANGA,,0,0,,,,,
111987,11/01/2019 10:26:11 a. m.,78,5,"4,02",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,27/12/2001 12:00:00 a. m.,68307,GIRON,3,1,1,VIVOS Y SEPARADOS,4,1,1,1
112049,11/01/2019 1:27:13 p. m.,103,6,"3,55",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,12/09/2001 12:00:00 a. m.,47551,PIVIJAY,2,0,0,,,,,
112050,11/01/2019 1:30:23 p. m.,8,1,"2,6",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,8/03/1999 12:00:00 a. m.,68547,PIEDECUESTA,1,1,0,VIVOS Y SEPARADOS,,,,
112171,14/01/2019 11:25:17 a. m.,103,6,"4,07",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,26/07/2001 12:00:00 a. m.,68001,BUCARAMANGA,2,1,1,VIVOS Y CONVIVEN,4,1,2,2
112227,14/01/2019 3:04:10 p. m.,103,6,"4,11",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,22/06/1984 12:00:00 a. m.,68547,PIEDECUESTA,2,1,0,,,,,
112228,14/01/2019 3:04:10 p. m.,6,1,"3,9",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,10/08/1999 12:00:00 a. m.,68547,PIEDECUESTA,3,1,1,MADRE VIVA - PADRE DIFUNTO,3,1,2,1
112226,14/01/2019 3:04:10 p. m.,103,6,"4,2",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,F,23/12/2001 12:00:00 a. m.,68276,FLORIDABLANCA,2,1,1,VIVOS Y SEPARADOS,3,1,2,1
112225,14/01/2019 3:04:10 p. m.,103,6,"4,34",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,4/05/2001 12:00:00 a. m.,68001,BUCARAMANGA,3,1,1,MADRE VIVA - PADRE DIFUNTO,4,,,
112229,14/01/2019 3:04:31 p. m.,103,6,"3,76",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,9/05/2001 12:00:00 a. m.,68001,BUCARAMANGA,3,1,1,VIVOS Y CONVIVEN,3,1,2,2
112230,14/01/2019 3:04:31 p. m.,103,6,"4,11",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,5/09/1988 12:00:00 a. m.,68547,PIEDECUESTA,3,0,1,VIVOS Y SEPARADOS,3,1,2,1
112300,14/01/2019 4:19:02 p. m.,62,4,"3,33",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,22/03/1999 12:00:00 a. m.,68547,PIEDECUESTA,2,0,1,VIVOS Y CONVIVEN,4,1,1,1
112435,15/01/2019 11:16:40 a. m.,8,1,"2,74",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,F,10/11/2001 12:00:00 a. m.,68001,BUCARAMANGA,1,1,1,VIVOS Y CONVIVEN,4,2,1,1
112437,15/01/2019 11:17:18 a. m.,103,6,"3,65",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,23/08/1993 12:00:00 a. m.,68001,BUCARAMANGA,3,0,1,MADRE VIVA - PADRE DIFUNTO,7,6,4,4
112634,16/01/2019 3:14:48 p. m.,2,1,"1,56",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,17/02/2000 12:00:00 a. m.,68001,BUCARAMANGA,2,1,1,VIVOS Y CONVIVEN,4,1,1,1
112635,16/01/2019 3:14:48 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,20/07/2001 12:00:00 a. m.,68655,SABANA DE TORRES,1,1,1,VIVOS Y CONVIVEN,4,1,,1
112633,16/01/2019 3:14:48 p. m.,103,6,"4,19",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,28/09/2001 12:00:00 a. m.,68001,BUCARAMANGA,3,0,1,VIVOS Y CONVIVEN,4,1,1,2
112637,16/01/2019 3:14:48 p. m.,103,6,"3,94",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,3/02/2001 12:00:00 a. m.,68307,GIRON,1,1,1,VIVOS Y SEPARADOS,7,5,1,2
112632,16/01/2019 3:14:48 p. m.,103,6,"4,17",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,15/06/2000 12:00:00 a. m.,68406,LEBRIJA,1,1,1,VIVOS Y SEPARADOS,2,0,1,1
112642,16/01/2019 3:15:42 p. m.,8,1,"3,02",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,23/10/2001 12:00:00 a. m.,68547,PIEDECUESTA,1,1,1,VIVOS Y CONVIVEN,5,3,2,1
112643,16/01/2019 3:15:42 p. m.,103,6,"3,92",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,10/08/2000 12:00:00 a. m.,68307,GIRON,2,0,0,,,,,
112644,16/01/2019 3:15:42 p. m.,103,6,"4,22",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,21/08/1992 12:00:00 a. m.,68001,BUCARAMANGA,4,0,1,MADRE VIVA - PADRE DIFUNTO,5,3,4,1
112641,16/01/2019 3:15:42 p. m.,0,0,"1,2",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,10/04/1994 12:00:00 a. m.,68001,BUCARAMANGA,2,0,1,PADRE VIVO - MADRE DIFUNTA,2,2,3,2
112863,17/01/2019 3:03:13 p. m.,4,1,"1,8",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,24/03/1999 12:00:00 a. m.,68001,BUCARAMANGA,3,1,1,VIVOS Y SEPARADOS,6,4,3,3
112864,17/01/2019 3:03:13 p. m.,10,1,"3,29",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,3/09/1999 12:00:00 a. m.,68001,BUCARAMANGA,1,1,1,VIVOS Y CONVIVEN,3,3,4,2
113141,18/01/2019 3:30:33 p. m.,103,6,"4,12",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,8/12/2001 12:00:00 a. m.,68547,PIEDECUESTA,2,1,1,VIVOS Y SEPARADOS,4,1,2,1
113140,18/01/2019 3:30:33 p. m.,103,6,"3,86",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,21/02/2002 12:00:00 a. m.,68307,GIRON,,0,0,,,,,
113139,18/01/2019 3:30:33 p. m.,103,6,"4,01",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,21/03/2002 12:00:00 a. m.,68276,FLORIDABLANCA,2,1,1,VIVOS Y SEPARADOS,2,0,0,1
113137,18/01/2019 3:30:33 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,14/07/2000 12:00:00 a. m.,68895,ZAPATOCA,1,1,1,VIVOS Y SEPARADOS,6,2,1,1
113143,18/01/2019 3:30:55 p. m.,0,0,"1,5",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,F,20/02/2000 12:00:00 a. m.,68001,BUCARAMANGA,1,1,1,VIVOS Y SEPARADOS,4,1,1,2
113318,21/01/2019 9:47:50 a. m.,92,6,"3,67",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,23/03/1995 12:00:00 a. m.,68276,FLORIDABLANCA,3,1,1,VIVOS Y CONVIVEN,6,3,3,3
113572,21/01/2019 2:55:42 p. m.,103,6,"4,63",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,27/02/2002 12:00:00 a. m.,68406,LEBRIJA,2,1,1,VIVOS Y CONVIVEN,5,2,2,2
113570,21/01/2019 2:55:42 p. m.,103,6,"4,13",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,29/03/2002 12:00:00 a. m.,68001,BUCARAMANGA,1,0,1,VIVOS Y CONVIVEN,4,1,2,1
113574,21/01/2019 2:55:42 p. m.,66,4,"3,67",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,24/08/2001 12:00:00 a. m.,68276,FLORIDABLANCA,3,1,0,PADRE VIVO - MADRE DIFUNTA,4,3,4,1
113573,21/01/2019 2:55:42 p. m.,103,6,"4,13",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,F,23/08/1997 12:00:00 a. m.,68001,BUCARAMANGA,1,1,1,VIVOS Y CONVIVEN,5,2,3,1
113571,21/01/2019 2:55:42 p. m.,103,6,"4,07",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,1/09/2001 12:00:00 a. m.,68276,FLORIDABLANCA,2,1,0,VIVOS Y CONVIVEN,5,3,3,1
113577,21/01/2019 2:55:43 p. m.,10,1,"3,19",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,F,19/07/2002 12:00:00 a. m.,68001,BUCARAMANGA,1,1,1,,,,,
113584,21/01/2019 2:55:43 p. m.,36,2,"3,84",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,22/11/1999 12:00:00 a. m.,68276,FLORIDABLANCA,2,1,1,MADRE VIVA - PADRE DIFUNTO,4,3,3,1
113580,21/01/2019 2:55:43 p. m.,103,6,"3,97",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,F,20/06/2001 12:00:00 a. m.,68001,BUCARAMANGA,1,1,0,VIVOS Y CONVIVEN,5,3,1,1
113579,21/01/2019 2:55:43 p. m.,64,4,"3,48",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,F,7/05/2002 12:00:00 a. m.,68001,BUCARAMANGA,2,0,1,VIVOS Y CONVIVEN,4,1,2,2
113578,21/01/2019 2:55:43 p. m.,12,1,"4,2",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,19/01/2000 12:00:00 a. m.,68001,BUCARAMANGA,3,1,1,,,,,
113583,21/01/2019 2:55:43 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,1/02/2000 12:00:00 a. m.,68406,LEBRIJA,2,1,1,VIVOS Y CONVIVEN,5,2,3,2
113575,21/01/2019 2:55:43 p. m.,103,6,"4,15",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,17/08/2002 12:00:00 a. m.,68276,FLORIDABLANCA,2,1,1,VIVOS Y CONVIVEN,5,3,3,2
113586,21/01/2019 2:55:43 p. m.,56,4,"3,71",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,2/08/1993 12:00:00 a. m.,68001,BUCARAMANGA,3,1,1,VIVOS Y SEPARADOS,4,2,2,2
113576,21/01/2019 2:55:43 p. m.,16,1,"4,05",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,5/01/2001 12:00:00 a. m.,68547,PIEDECUESTA,3,1,1,VIVOS Y SEPARADOS,3,1,2,1
113582,21/01/2019 2:55:43 p. m.,99,6,"4,27",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,6/11/2001 12:00:00 a. m.,68001,BUCARAMANGA,1,1,1,VIVOS Y SEPARADOS,5,2,3,2
113606,21/01/2019 4:04:29 p. m.,103,6,"3,66",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,15/10/1999 12:00:00 a. m.,68547,PIEDECUESTA,2,0,0,,,,,
113616,21/01/2019 4:14:20 p. m.,103,6,"3,8",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,6/03/2000 12:00:00 a. m.,68001,BUCARAMANGA,1,1,1,VIVOS Y CONVIVEN,5,2,2,1
113617,21/01/2019 4:14:20 p. m.,0,0,"0,19",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,F,30/11/1996 12:00:00 a. m.,68307,GIRON,1,1,0,VIVOS Y CONVIVEN,8,7,8,2
113610,21/01/2019 4:14:20 p. m.,74,4,"3,52",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,15/05/1999 12:00:00 a. m.,68001,BUCARAMANGA,1,1,1,VIVOS Y CONVIVEN,6,4,2,3
113614,21/01/2019 4:14:20 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,25/10/1987 12:00:00 a. m.,68001,BUCARAMANGA,2,0,1,VIVOS Y SEPARADOS,3,2,1,2
113615,21/01/2019 4:14:20 p. m.,103,6,"3,88",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,F,2/01/2003 12:00:00 a. m.,68418,LOS SANTOS,1,1,1,VIVOS Y CONVIVEN,4,1,2,1
113612,21/01/2019 4:14:20 p. m.,4,1,"2,58",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,22/04/2002 12:00:00 a. m.,68001,BUCARAMANGA,1,1,1,VIVOS Y CONVIVEN,5,2,1,1
113607,21/01/2019 4:14:20 p. m.,103,6,"4,03",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,28/08/1997 12:00:00 a. m.,68276,FLORIDABLANCA,2,1,1,VIVOS Y SEPARADOS,5,4,3,1
